seed_id,decade,citing_openalex_id,citing_doi,citing_year,citing_type,citing_language,citing_is_oa,citing_oa_url,citing_primary_field,citing_primary_source,citing_title,extraction_attempted,recovery_recommendation
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1973768390,https://doi.org/10.1007/bf01287850,1977,article,en,False,,Environmental Science,The Annals of Regional Science,"On growth, conservation and order",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1974764274,https://doi.org/10.1016/0038-0121(83)90017-4,1983,article,en,False,,Environmental Science,Socio-Economic Planning Sciences,"National, regional, and corporate planning methodologies—system dynamics versus simultaneous equation using regression",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1983589927,https://doi.org/10.1007/bf02115560,1975,article,en,False,,"Economics, Econometrics and Finance",De Economist,Economic growth and decline with exhaustible resources,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1990816813,https://doi.org/10.1007/bf02014460,1988,article,en,False,,Social Sciences,Journal of Agricultural and Environmental Ethics,"Agriculture, ethics, and restrictions on property rights",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1991441341,https://doi.org/10.1007/bf00438296,1977,article,de,False,,Energy,Die Naturwissenschaften,Energieumwandlung durch Farbstoffmolek�le,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1993370867,https://doi.org/10.1007/bf00133675,1982,article,en,False,,Environmental Science,Theory and Decision,Dynamic models as tools for forecasting and planning: A presentation and some methodological aspects,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2000334464,https://doi.org/10.1002/cc.36819844705,1984,article,en,False,,Psychology,New Directions for Community Colleges,Behavioral Science Applications of Microcomputers,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2002111340,https://doi.org/10.1016/0166-3097(82)90059-1,1982,article,en,False,,Engineering,Resources and Conservation,Toward a national policy for secondary materials,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2003480227,https://doi.org/10.1016/0016-3287(73)90067-0,1973,article,en,False,,Medicine,Futures,"Overcrowding, a disease of social growth",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2003901370,https://doi.org/10.1016/0306-9192(76)90041-5,1976,article,en,False,,Environmental Science,Food Policy,"Models of world food supply, demand and nutrition",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2015517718,https://doi.org/10.1016/0016-3287(73)90058-x,1973,article,en,False,,Environmental Science,Futures,6. The capital and industrial output sub-system,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2018619598,https://doi.org/10.1080/0140528810030105,1981,article,en,False,,"Biochemistry, Genetics and Molecular Biology",European Journal of Science Education,Frame Syllabus for Biology Teaching at Schools,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2018720320,https://doi.org/10.1016/0140-1750(79)90009-5,1979,article,en,False,,Environmental Science,Journal of Social and Biological Systems,"Vertical taxonomy: for certain social, biological and physical structures",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2028533606,https://doi.org/10.1126/science.179.4076.855,1973,article,en,False,,Energy,Science,Nuclear Energy and Growth,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2059115775,https://doi.org/10.1177/096701067700800410,1977,article,en,False,,Social Sciences,Bulletin of Peace Proposals,"Peace, Justice and Prosperity",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2068058110,https://doi.org/10.1136/bmj.285.6339.421,1982,article,en,True,https://www.bmj.com/content/bmj/285/6339/421.full.pdf,Social Sciences,BMJ,The arms race and health care.,yes,had OA URL but extraction yielded 0 — likely PDF parsing limitation; library physical/digital lookup recommended
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2069687255,https://doi.org/10.1016/0361-3658(76)90003-5,1976,article,en,False,,Engineering,Conservation & Recycling,The scope for materials recycling,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2071813048,https://doi.org/10.1016/s0140-6736(73)92362-3,1973,article,en,False,,Energy,The Lancet,MEDICINE AND THE ENERGY CRISIS,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2082316407,https://doi.org/10.1016/0038-0121(74)90001-9,1974,article,en,False,,"Economics, Econometrics and Finance",Socio-Economic Planning Sciences,"An essay: limited growth, problems of full employment, and the viciousness of easy solutions",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2087241048,https://doi.org/10.1017/s0022278x00053039,1975,article,en,False,,Social Sciences,The Journal of Modern African Studies,The New Environment of Nation-Building,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2094990321,https://doi.org/10.1016/0301-4207(78)90042-9,1978,article,en,False,,Environmental Science,Resources Policy,Optimal rate of natural resource depletion,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2104003648,https://doi.org/10.1037/h0034700,1973,article,en,False,,Agricultural and Biological Sciences,American Psychologist,"Research and early education: Relations among classroom, laboratory, and society.",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2138682429,https://doi.org/10.1002/bs.3830210503,1976,article,en,False,,Decision Sciences,Systems Research and Behavioral Science,Living systems: The supranational system,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2168420846,https://doi.org/10.30541/v22i2pp.63-71,1983,article,en,True,http://thepdr.pk/pdr/index.php/pdr/article/download/613/613,Environmental Science,The Pakistan Development Review,Some Simple Thoughts on Model Building for Developing Countries,no,"OA URL present, not sampled in this run — extend automated extraction first"
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2270450464,https://doi.org/10.1007/978-3-0348-5495-5_21,1976,book-chapter,en,False,,Decision Sciences,Birkhäuser Basel eBooks,Simulation Models in a Social Environment: The Need for Dequantification,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2310193768,https://doi.org/10.1007/978-1-349-02214-4_5,1973,book-chapter,en,False,,Environmental Science,Palgrave Macmillan UK eBooks,Growth and environmental problems of noncapitalist nations,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2490004745,https://doi.org/10.1007/978-3-0348-5570-9_4,1977,book-chapter,en,False,,Computer Science,Birkhäuser Basel eBooks,"Computer Models for Policy Analysis: Hierarchy, Goal Orientation, Scenarios",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2503273583,https://doi.org/10.1007/978-94-009-8582-7_25,1974,book-chapter,en,False,,Environmental Science,,Evaluation of Gaming Scenarios as Inputs to Policy Analysis,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W47312154,https://doi.org/10.1007/978-1-4613-4595-4_1,1972,book-chapter,en,False,,Earth and Planetary Sciences,,Fusion Energy and the Future,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W49930845,https://doi.org/10.1007/978-3-642-69540-7_20,1984,book-chapter,en,False,,"Economics, Econometrics and Finance",Springer series in synergetics,On the Entropy of Economic Systems,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W59197753,https://doi.org/10.1007/978-3-642-74103-6_10,1988,book-chapter,en,False,,Social Sciences,Studies in contemporary economics,"Population Growth, Resources, and Pollution",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W72181581,https://doi.org/10.1007/978-3-0348-5793-2_1,1976,book-chapter,en,False,,Engineering,Birkhäuser Basel eBooks,Simulation of Cognitive Processes in Social Systems using an Interactive Program for Deduction,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W93489582,https://doi.org/10.1007/978-3-642-82144-8_6,1984,book-chapter,en,False,,Decision Sciences,,Concepts for Model-Based Policy Construction,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W94685782,https://doi.org/10.1007/978-1-4615-6448-5_7,1973,book-chapter,en,False,,Computer Science,,A General Systems Model Concept,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W102384830,https://doi.org/10.1007/978-3-322-88721-4_12,1983,book-chapter,de,False,,Social Sciences,VS Verlag für Sozialwissenschaften eBooks,Internationaler Handel und Politik,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W13185933,https://doi.org/10.1007/978-94-010-2056-5_17,1974,book-chapter,en,False,,Environmental Science,,The Ecology of Openness,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W142172623,https://doi.org/10.1007/978-1-4684-3713-3_2,1980,book-chapter,en,False,,Environmental Science,Environmental Education,Why Environmental Education?,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1498680703,,1973,article,en,False,,Environmental Science,,The Dynamics of Social Systems,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1539583807,https://doi.org/10.1016/0007-6813(73)90057-8,1973,article,en,False,,"Economics, Econometrics and Finance",Business Horizons,Looking back at looking forward,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1581800576,https://doi.org/10.1016/0167-2231(79)90014-9,1979,article,en,False,,Social Sciences,Carnegie-Rochester Conference Series on Public Policy,North-South economic and political relations,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1610330849,https://doi.org/10.1525/aa.1983.85.1.02a00060,1983,article,en,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1525/aa.1983.85.1.02a00060,Social Sciences,American Anthropologist,Barthing Up the Wrong Tree,no,"OA URL present, not sampled in this run — extend automated extraction first"
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1771205,https://doi.org/10.1007/978-1-4612-5440-9_21,1983,book-chapter,en,False,,Earth and Planetary Sciences,Oceanography,Technology and Communications: New Devices and Concepts for Ocean Measurements,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W178775097,https://doi.org/10.1007/978-1-4684-2520-8_8,1978,book-chapter,en,False,,Environmental Science,,Models for Prediction Under Conditions of Interaction,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W189751768,https://doi.org/10.1007/978-1-4613-3560-3_23,1983,book-chapter,en,False,,Decision Sciences,,Systems Analysis and Urban Policy,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1967328254,https://doi.org/10.1016/0360-1315(80)90028-7,1980,article,en,False,,Environmental Science,Computers & Education,Towards a model for long-term education policy,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1973424069,https://doi.org/10.1080/15575338409490073,1984,article,en,False,,Social Sciences,Community Development Society Journal,"Critical Issues in the Analysis of Social, Economic, and Cultural Impacts of Energy Extraction and Development of Local Areas",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1973893091,https://doi.org/10.1016/0360-1315(77)90001-x,1977,article,en,False,,Decision Sciences,Computers & Education,Dynamic modelling using FORTRAN IV,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1973910211,https://doi.org/10.1080/01619567509538048,1975,article,en,False,,Decision Sciences,Peabody Journal of Education,Whistlepoints in American Higher Education,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1977932190,https://doi.org/10.1016/0016-3287(78)90067-8,1978,article,en,False,,Physics and Astronomy,Futures,Conflict variables in world simulations,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1981841304,https://doi.org/10.1177/030437547800300405,1978,article,en,False,,Social Sciences,Alternatives Global Local Political,China and World Order,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1983483175,https://doi.org/10.2307/1240904,1983,article,en,False,,Environmental Science,American Journal of Agricultural Economics,Relation of Global Modeling to Development Planning,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1990858450,https://doi.org/10.1007/bf02686489,1983,article,en,False,,Social Sciences,Studies in Comparative International Development,"The uneasy triangle: Theory, policy, and reality in educational resource flows between center and periphery",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1991476453,https://doi.org/10.1038/246226a0,1973,article,en,False,,Physics and Astronomy,Nature,Ignorance about Limitations to Growth,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1992780115,https://doi.org/10.1007/bf00973584,1982,article,en,False,,Environmental Science,Research in Higher Education,A management support model for community colleges,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W1993921178,https://doi.org/10.2307/1316955,1977,article,en,False,,Decision Sciences,Teaching Sociology,Interdisciplinary Instruction on the Dynamic Simulation of Social Systems,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W1995897585,https://doi.org/10.1287/inte.10.3.80,1980,article,en,False,,"Business, Management and Accounting",INFORMS Journal on Applied Analytics,Marketing Aspects of Global Modeling,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2001880739,https://doi.org/10.1080/00268948908033754,1989,article,en,False,,Energy,Molecular Crystals and Liquid Crystals Incorporating Nonlinear Optics,World Energy Supply and Greenhouse Effect,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2001932444,https://doi.org/10.5547/issn0195-6574-ej-vol1-no1-8,1980,article,en,False,,Environmental Science,The Energy Journal,Coal Policy and Energy Economics,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2002856736,https://doi.org/10.1016/0301-4207(82)90042-3,1982,article,en,False,,Environmental Science,Resources Policy,Shortfalls in minerals investments,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2005471526,https://doi.org/10.1007/bf01062924,1988,article,en,False,,Decision Sciences,Systemic Practice and Action Research,Applications of systems dialectics to integrated development,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2008473435,https://doi.org/10.1016/0024-6301(75)90143-0,1975,article,en,False,,Energy,Long Range Planning,World energy resources and the limitations of computer modelling,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2009052457,https://doi.org/10.1109/cdc.1977.271614,1977,article,en,False,,Decision Sciences,,"Society, research policy and systems science",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2009161231,https://doi.org/10.1016/0301-4207(77)90031-9,1977,article,en,False,,"Economics, Econometrics and Finance",Resources Policy,Resource conservation and pricing,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2011702752,https://doi.org/10.1080/00346768300000013,1983,article,en,False,,Energy,Review of Social Economy,The Energy Crisis: Requiem for the Growth-Oriented Economy,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2012420474,https://doi.org/10.1007/bf02219427,1989,article,en,False,,Environmental Science,Agriculture and Human Values,Shrinking Danish agriculture,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2016853824,https://doi.org/10.1016/0016-3287(84)90020-x,1984,article,en,False,,Social Sciences,Futures,Two cheers for modelling,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2016968589,https://doi.org/10.1016/0016-3287(81)90107-5,1981,article,en,False,,Engineering,Futures,Availability of nonfuel minerals,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2018868976,https://doi.org/10.1007/bf02270768,1985,article,en,False,,Environmental Science,Aquatic Ecology,The behaviour of Dutch fresh water ecologists in response to environmental concern,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2020220812,https://doi.org/10.1080/03050627808434490,1978,article,en,False,,Social Sciences,International Interactions,A cusp catastrophe model of nuclear proliferation,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2020231698,https://doi.org/10.1108/eb001058,1974,article,en,False,,Social Sciences,Management Decision,Consumerism as an Element of On‐going Social Change,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2025406820,https://doi.org/10.1080/00346768300000002,1983,article,en,False,,"Economics, Econometrics and Finance",Review of Social Economy,Solar Energy and the Policies of First and Second Best,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2028391452,https://doi.org/10.1016/0166-3097(86)90009-x,1986,article,en,False,,Environmental Science,Resources and Conservation,The economics of recycling — a matter of life for death for the recovery sector in the 1980s and 1990s,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2036205572,https://doi.org/10.1016/0038-0121(77)90040-4,1977,review,en,False,,Nursing,Socio-Economic Planning Sciences,Policy applications of population models: A comparative review,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2037985814,https://doi.org/10.2307/1057208,1978,article,en,False,,"Economics, Econometrics and Finance",Southern Economic Journal,Technical Change in Manufacturing Industries Using Natural Resource Products,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2044250377,https://doi.org/10.1016/0264-2751(87)90067-9,1987,article,en,False,,Social Sciences,Cities,Urban growth and technological change in Latin America,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2046566263,https://doi.org/10.1080/03031853.1980.9524578,1980,article,en,True,http://ageconsearch.umn.edu/record/266908,Agricultural and Biological Sciences,Agrekon,NUTRITIONAL AND DIETETIC REQUIREMENTS OF THE INDIVIDUAL AND SOCIETY: AN AGRICULTURAL ECONOMIC PERSPECTIVE,yes,had OA URL but extraction yielded 0 — likely PDF parsing limitation; library physical/digital lookup recommended
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2047039639,https://doi.org/10.1111/j.1468-0130.1973.tb00034.x,1973,article,en,False,,Environmental Science,Peace &amp Change,NEW STRUCTURES AND APPROACHES FOR UNIVERSITY LEVEL PROGRAMS IN PEACE AND SOCIAL CHANGE BY,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2052966015,https://doi.org/10.1177/019263657606039909,1976,article,en,False,,Social Sciences,NASSP Bulletin,A Case for Teaching the Humanities in the High Schools,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2053771114,https://doi.org/10.1016/0016-3287(77)90002-7,1977,article,en,False,,Environmental Science,Futures,The growth of growth,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2060588864,https://doi.org/10.1080/00201747508601757,1975,article,en,False,,"Economics, Econometrics and Finance",Inquiry,"On the human question, being the report of the Erewhonian high commission to evaluate technological society",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2060865167,https://doi.org/10.1080/01900698208524430,1982,article,en,False,,"Economics, Econometrics and Finance",International Journal of Public Administration,Energy conservation policy in the united states and Sweden: Comparing research and development responses,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2060976058,https://doi.org/10.1016/0013-7480(73)90102-2,1973,article,en,False,,Energy,Energy Conversion,Technical alternatives for energy management,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2063582455,https://doi.org/10.1016/0024-6301(83)90188-7,1973,article,en,False,,Decision Sciences,Long Range Planning,Exploratory planning in an electronics corporation,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2075728056,https://doi.org/10.1080/03768358508439147,1985,article,en,False,,Environmental Science,Development Southern Africa,Development thinking in the field of ethics,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2076791784,https://doi.org/10.1080/00207237508709714,1975,article,en,False,,Earth and Planetary Sciences,International Journal of Environmental Studies,The environment from a systems viewpoint,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2080227648,https://doi.org/10.1016/0016-3287(87)90040-1,1987,article,en,False,,Arts and Humanities,Futures,The historical process—a new perspective,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2083420218,https://doi.org/10.1016/0016-3287(75)90020-8,1975,article,en,False,,Social Sciences,Futures,Women's roles and the great world transformation,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2084376965,https://doi.org/10.1002/bs.3830230315,1978,article,en,False,,Computer Science,Systems Research and Behavioral Science,Theory content and explanatory power of simulation models,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2091044990,https://doi.org/10.1002/bs.3830290303,1984,article,en,False,,Environmental Science,Systems Research and Behavioral Science,Simulation modeling perspectives of the Bangladesh family planning and female education system,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W20927857,https://doi.org/10.31274/rtd-180813-6029,1981,dissertation,en,True,https://doi.org/10.31274/rtd-180813-6029,"Economics, Econometrics and Finance",,The dynamics of crop yields in the U. S. Corn Belt as effected by weather and technological progress,yes,had OA URL but extraction yielded 0 — likely PDF parsing limitation; library physical/digital lookup recommended
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2106984455,https://doi.org/10.1016/0016-3287(73)90037-2,1973,article,en,False,,Environmental Science,Futures,The future of the motorcar: Alternative scenarios,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W211507432,https://doi.org/10.1007/978-1-4613-3560-3_25,1983,book-chapter,en,False,,Decision Sciences,,"Models, Metaphors and the State of Knowledge",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2130244394,https://doi.org/10.1177/0010414082015003006,1982,article,en,False,,Social Sciences,Comparative Political Studies,Designing Research on the World-System,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2134732208,https://doi.org/10.1146/annurev.eg.02.110177.001515,1977,article,en,False,,Environmental Science,Annual Review of Energy,Perspectives on Energy in the People's Republic of China,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2135135873,https://doi.org/10.1070/pu1977v020n06abeh005409,1977,article,en,False,,Earth and Planetary Sciences,Soviet Physics Uspekhi,Global problems and energy,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2151031070,,1987,article,en,False,,Environmental Science,"Revista internacional de los estudios vascos = Eusko ikaskuntzen nazioarteko aldizkaria = Revue internationale des ètudes basques = International journal on Basque studies, RIEV",Human needs and development,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2181510568,https://doi.org/10.1007/978-1-4757-0555-3_74,1978,book-chapter,en,False,,Decision Sciences,,The Limitations of Applied Systems Research,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2187011578,https://doi.org/10.1007/978-1-4615-6921-3_19,1977,book-chapter,en,False,,Engineering,Environmental Chemistry,Notes on Electrochemical Transportation,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2212633203,https://doi.org/10.1007/978-3-662-11247-2_2,1988,book-chapter,de,False,,"Business, Management and Accounting",Wirtschaftswissenschaftliche Beiträge,Der Bevölkerungsfaktor in der Wirtschaftstheorie — Literaturüberblick,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2229632423,,1985,article,en,True,https://www.pp.bme.hu/tr/article/view/6772,Environmental Science,Periodica Polytechnica Transportation Engineering,TRANSPORT AND ENERGY IN BRITAIN AND HUNGARY - A COMPARISON,no,"OA URL present, not sampled in this run — extend automated extraction first"
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2269668471,https://doi.org/10.13182/nse85-a18479,1985,article,en,False,,Energy,Nuclear Science and Engineering,The Nonnuclear Alvin Weinberg,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W2287258342,https://doi.org/10.1007/978-1-4684-2520-8_24,1978,book-chapter,en,False,,Social Sciences,,Environment and Public Policy in the United States: A Diffusion Analysis,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1980s,https://openalex.org/W2910843037,https://doi.org/10.13023/kwrri.rr.131,1982,article,en,True,https://uknowledge.uky.edu/kwrri_reports/72,Environmental Science,UKnowledge (University of Kentucky),Classification and Management of Wetlands in the Western Kentucky Coal Field,yes,had OA URL but extraction yielded 0 — likely PDF parsing limitation; library physical/digital lookup recommended
meadows_1972_limits_to_growth,1970s,https://openalex.org/W307300396,https://doi.org/10.1016/0304-1131(79)90012-2,1979,article,en,False,,Agricultural and Biological Sciences,Agriculture and Environment,"McGraw-Hill encyclopedia of food, agriculture and nutrition",no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W329482991,,1976,article,en,False,,Environmental Science,Educational Horizons,Making Tomorrow Work in Education.,no,no OA URL and not attempted — library physical/digital lookup required
meadows_1972_limits_to_growth,1970s,https://openalex.org/W43551652,,1975,article,en,True,http://hdl.handle.net/2060/19750021774,Environmental Science,NASA Technical Reports Server (NASA),"Hierarchical models of very large problems, dilemmas, prospects, and an agenda for the future",no,"OA URL present, not sampled in this run — extend automated extraction first"
meadows_1972_limits_to_growth,1980s,https://openalex.org/W49467137,https://doi.org/10.1007/978-94-009-3895-3_8,1988,book-chapter,en,False,,"Economics, Econometrics and Finance",Theory and Decision,"The Impact of Computers on Job Opportunities: An Analysis of Employment Trends, 1972–1982",no,no OA URL and not attempted — library physical/digital lookup required
